ApplNo,ProductNo,TECode
076980,001,AB
076980,003,AB
076980,002,AB
020215,002,AB
020215,001,AB
202717,001,AB
204604,001,AB
205683,001,AB
202468,001,AB
201522,001,AB
207463,001,AB
201582,001,AB
090926,001,AB
202843,001,AB
203366,001,AB
209012,001,AB
078605,001,AB
201515,001,AB
204290,001,AB
202859,001,AB
212451,001,AB
212451,002,AB
022207,001,AB
022207,002,AB
215194,001,AB
215194,002,AB
210610,001,AB
210610,002,AB
210166,001,AB
210166,002,AB
202632,001,AB
207285,001,AB
205348,001,AB
076938,001,AB
204836,001,AB
208682,001,AB
077437,001,AB
022425,001,AB
016320,001,AB
016320,003,AB
065416,001,AB
091249,001,AB
217937,001,AB
212087,001,AB
208119,001,AB
065413,001,AB
065521,001,AB
065451,001,AB
090456,001,AB
204076,001,AB
009170,003,AB
009170,002,AB
090445,001,AB
090445,002,AB
076009,001,AB
076009,002,AB
075280,001,AB
075280,002,AB
078671,001,AB
078671,002,AB
203166,001,AB
203166,002,AB
219118,001,AB
219118,002,AB
078420,001,AB
078420,002,AB
091083,001,AB
091083,002,AB
211763,001,AB
211763,002,AB
211763,003,AB
208832,001,AB
208832,002,AB
208832,003,AB
201893,003,AB
201893,001,AB
201893,002,AB
210955,001,AB
210955,002,AB
210955,003,AB
209309,001,AB
209309,002,AB
209309,003,AB
203455,001,AB
203455,002,AB
203455,003,AB
074172,001,AB
074172,002,AB
074172,003,AB
212856,001,AB
212856,002,AB
212856,003,AB
074501,001,AB
074501,002,AB
074501,003,AB
207761,001,AB
207761,002,AB
207761,003,AB
075735,001,AB
075523,001,AB
074736,001,AB
091205,001,AB
074918,001,AB
207905,001,AB
075274,001,AB
076264,002,AB
090356,001,AB
021487,001,AB
021487,002,AB
017581,004,AB
091416,001,AB
091416,002,AB
091416,003,AB
075927,001,AB
075927,002,AB
075927,003,AB
200429,001,AB
200429,002,AB
200429,003,AB
078250,001,AB
078250,002,AB
078250,003,AB
074140,001,AB
074140,002,AB
074140,003,AB
212517,001,AB
212517,002,AB
212517,003,AB
074201,001,AB
074201,002,AB
074201,003,AB
078620,001,AB
078620,002,AB
078620,003,AB
200629,001,AB
200629,002,AB
078486,001,AB
078486,002,AB
078314,001,AB
078314,002,AB
212199,001,AB
212199,002,AB
200502,001,AB
200502,002,AB
090381,001,AB
090381,002,AB
091441,001,AB
091441,002,AB
091326,001,AB
091326,002,AB
011909,002,AB
206432,001,AB
206432,002,AB
077461,001,AB
077461,002,AB
205544,001,AB
205544,002,AB
077463,001,AB
077463,002,AB
077462,001,AB
077462,002,AB
205248,001,AB
205248,002,AB
203659,001,AB
203659,002,AB
203659,003,AB
203659,004,AB
211053,001,AB
211053,002,AB
211053,003,AB
211053,004,AB
216568,001,AB
216568,002,AB
216568,003,AB
216568,004,AB
208717,001,AB
208717,002,AB
208717,003,AB
208717,004,AB
203821,001,AB
203821,002,AB
203821,003,AB
203821,004,AB
203825,001,AB
203825,002,AB
203825,003,AB
203825,004,AB
203828,001,AB
203828,002,AB
203828,003,AB
203828,004,AB
212661,001,AB
212661,002,AB
212661,003,AB
212661,004,AB
216172,001,AB
216172,002,AB
216172,003,AB
216172,004,AB
217397,001,AB
217397,002,AB
217397,003,AB
217397,004,AB
212682,001,AB
212682,002,AB
212682,003,AB
212682,004,AB
212917,001,AB
212917,002,AB
212917,003,AB
212917,004,AB
203966,001,AB
203966,002,AB
203966,003,AB
203966,004,AB
213830,001,AB
213830,002,AB
213830,003,AB
213830,004,AB
065220,001,AA
060304,001,AA
020882,001,AB1
020882,002,AB1
077521,001,AB
077956,001,AB
078584,001,AB
090688,001,AB
203080,001,AB
202523,001,AB
078195,001,AB
021923,001,AB
207535,001,AB
201661,001,AB
020169,002,AB
207631,001,AB
214844,001,AB
218701,001,AB
213820,001,AB
200275,001,AB
075951,001,AB
091090,001,AB
206490,001,AB
205278,001,AB
076221,001,AB
203038,001,AB
203038,002,AB
090938,001,AB
210369,001,AB
209609,001,AB
078892,001,AB
078965,001,AB
091332,001,AB
207066,001,AB
202086,001,AB
014399,007,AB
014399,001,AB
014399,003,AB
014399,004,AB
014399,005,AB
014399,006,AB
019787,001,AB
019787,002,AB
019787,003,AB
022417,001,AB
021875,001,AB
021875,003,AB
021875,005,AB
021875,004,AB
062474,001,AA
062506,001,AA
091656,001,AB
091656,002,AB
091656,003,AB
076093,003,AB
077098,001,AB
077098,002,AB
077098,003,AB
076182,001,AB
076182,002,AB
076182,003,AB
202295,001,AB
202295,002,AB
202295,003,AB
202295,004,AB
202295,005,AB
202295,006,AB
090798,001,AB
090798,002,AB
090798,003,AB
090798,004,AB
090798,005,AB
090798,006,AB
202050,001,AB
202050,002,AB
202050,003,AB
202050,004,AB
202050,005,AB
202050,006,AB
210022,001,AB
210022,002,AB
210022,003,AB
210022,004,AB
210022,005,AB
210022,006,AB
203333,001,AB
203333,002,AB
203333,003,AB
203333,004,AB
203333,005,AB
203333,006,AB
076255,001,AB
076255,002,AB
076255,003,AB
076255,004,AB
076133,001,AB
076133,002,AB
202862,001,AB
202862,002,AB
202862,003,AB
202862,004,AB
202862,005,AB
202862,006,AB
202287,001,AB
202287,002,AB
202287,003,AB
202287,004,AB
202287,005,AB
202287,006,AB
204319,001,AB
204319,002,AB
204319,003,AB
204319,004,AB
204319,005,AB
204319,006,AB
090459,001,AB
090459,002,AB
090459,003,AB
090459,004,AB
090459,005,AB
090459,006,AB
207662,001,AB
207662,002,AB
207662,003,AB
203012,001,AB
203012,002,AB
203012,003,AB
206763,001,AB
206763,002,AB
206763,003,AB
204798,001,AB
204798,002,AB
204798,003,AB
210682,001,AB
210682,002,AB
210682,003,AB
206227,001,AB
206227,002,AB
206227,003,AB
203281,001,AB
203281,002,AB
203281,003,AB
205499,001,AB
205499,002,AB
205499,003,AB
208659,001,AB
208659,002,AB
208659,003,AB
205482,001,AB
205482,002,AB
205482,003,AB
204814,001,AB
204814,002,AB
204814,003,AB
206372,001,AB
206372,002,AB
206372,003,AB
217399,001,AB
217399,002,AB
217399,003,AB
206720,001,AB
206720,002,AB
206720,003,AB
210552,001,AB
210552,002,AB
210552,003,AB
208130,001,AB
208130,002,AB
208130,003,AB
211049,001,AB
211049,002,AB
211049,003,AB
207135,001,AB
207135,002,AB
207135,003,AB
205192,001,AB
205192,002,AB
205192,003,AB
209281,001,AB
209281,002,AB
209281,003,AB
204233,001,AB
204233,002,AB
204233,003,AB
205391,001,AB
205391,002,AB
205391,003,AB
204801,001,AB
204801,002,AB
204801,003,AB
207804,001,AB
207804,002,AB
207804,003,AB
208847,001,AB
208847,003,AB
208847,002,AB
207088,001,AB
207088,002,AB
207088,003,AB
207088,004,AB
207088,005,AB
206137,001,AB
206137,002,AB
206137,003,AB
206137,004,AB
206137,005,AB
210718,001,AB
210718,002,AB
210718,003,AB
210718,004,AB
210718,005,AB
202491,001,AB
202491,002,AB
202491,003,AB
202491,004,AB
202491,005,AB
203580,002,AB
203580,003,AB
078539,001,AB
078539,002,AB
077303,001,AB
077303,002,AB
076183,003,AB
076183,002,AB
077535,001,AB
077535,002,AB
203761,001,AB
203761,002,AB
077851,001,AB
077851,002,AB
202067,002,AB
202067,003,AB
215924,001,AB
076725,001,AB
076725,002,AB
076725,003,AB
205437,001,AB
205437,002,AB
205437,003,AB
208633,001,AB
075987,001,AB
075855,001,AB
075845,001,AB
078005,001,AB
078005,002,AB
078005,003,AB
215939,001,AB
215939,002,AB
215939,003,AB
078069,001,AB
078069,002,AB
078069,003,AB
077802,001,AB
077802,002,AB
077802,003,AB
077747,001,AB
207717,001,AB
077747,002,AB
207717,002,AB
077747,003,AB
207717,003,AB
077794,001,AB
077794,002,AB
077794,003,AB
077801,001,AB
077801,002,AB
077801,003,AB
209335,001,AB
074625,001,AB
213550,001,AB
212798,001,AB
210611,001,AB
209823,001,AB
209025,001,AB
075079,001,AB
208165,001,AB
071655,001,AB
210125,001,AB
087463,001,AA
210644,001,AA
210644,002,AA
210644,003,AA
210644,004,AA
201447,001,AA
201447,002,AA
201447,003,AA
201447,004,AA
202677,003,AA
202677,001,AA
202677,002,AA
040777,001,AA
040778,002,AA
040778,001,AA
207419,001,AA
207419,002,AA
207419,003,AA
207419,004,AA
201972,001,AA
201972,002,AA
201972,003,AA
201972,004,AA
209385,001,AA
209385,002,AA
209385,003,AA
203864,001,AA
203864,002,AA
203864,003,AA
211708,001,AA
211708,002,AA
211708,003,AA
211708,004,AA
204407,001,AA
204407,002,AA
204407,003,AA
204407,004,AA
201278,001,AA
201278,002,AA
201278,003,AA
040545,001,AA
040545,002,AA
207510,001,AA
207510,002,AA
207510,003,AA
040910,001,AA
202116,001,AB
202116,002,AB
202116,003,AB
203638,001,AB
203638,002,AB
203638,003,AB
203638,004,AB
203638,005,AB
207418,001,AB
207418,002,AB
202160,001,AB
202160,002,AB
202160,003,AB
091393,001,AB
091393,002,AB
091393,003,AB
091393,004,AB
091393,005,AB
090895,001,AB
202662,001,AB
202662,002,AB
090895,002,AB
202662,003,AB
202662,005,AB
090895,003,AB
202662,004,AB
207119,001,AB
207119,002,AB
207119,003,AB
207119,004,AB
207119,005,AB
091490,001,AB
091490,002,AB
091490,003,AB
091490,004,AB
091490,005,AB
076758,003,AB
076758,004,AB
076758,001,AB
076758,005,AB
076758,002,AB
077712,003,AB
077712,004,AB
077712,001,AB
077712,005,AB
077712,002,AB
210175,001,AB
210175,002,AB
204459,001,AB
204459,002,AB
203601,001,AB
203601,002,AB
201187,001,AB
201187,002,AB
090964,001,AB
090964,002,AB
091443,002,AB
091443,001,AB
075135,002,AB
075135,001,AB
075135,003,AB
017962,001,AB
012342,003,AB
203854,001,AB
203854,002,AB
203854,003,AB
203854,004,AB
075356,001,AB
075356,002,AB
075356,003,AB
075356,004,AB
078406,001,AB
078406,002,AB
078406,003,AB
078406,004,AB
076618,001,AB
076618,002,AB
076618,003,AB
076618,004,AB
078902,001,AB
078902,002,AB
078902,003,AB
078902,004,AB
076968,001,AB
076968,002,AB
076968,003,AB
076968,004,AB
211248,001,AB
211248,002,AB
211248,003,AB
211248,004,AB
077584,001,AB
077584,002,AB
077584,003,AB
077584,004,AB
020031,001,AB
020031,002,AB
020031,003,AB
020031,005,AB
217713,001,AB
219034,001,AB
218231,001,AB
215837,001,AB
217517,001,AB
212933,001,AB
211196,001,AB
065435,001,AB
065435,002,AB
062936,001,AB
062935,001,AB
090549,001,AB
090549,002,AB
060711,002,AB
060711,003,AB
209801,001,AB
209801,002,AB
209801,003,AB
209801,004,AB
209801,005,AB
209801,006,AB
040330,001,AA
040330,002,AA
040330,003,AA
040330,004,AA
007337,007,AA
210163,001,AB
210163,002,AB
210163,003,AB
210163,004,AB
213694,001,AB
213694,002,AB
213694,003,AB
213694,004,AB
212545,001,AB
212545,002,AB
212545,003,AB
212545,004,AB
040226,001,AB
040226,002,AB
040226,003,AB
040226,004,AB
205056,001,AB
205056,002,AB
205056,003,AB
205056,004,AB
089685,002,AB
089685,003,AB
089685,001,AB
089685,004,AB
207582,001,AB
207582,002,AB
207582,003,AB
207582,004,AB
205973,001,AB
205973,002,AB
205973,003,AB
205973,004,AB
205232,001,AB
205232,002,AB
205232,003,AB
205232,004,AB
085588,001,AA
089452,001,AA
040762,001,AA
091042,001,AA
200181,001,AB
203068,001,AA
200272,001,AA
040190,001,AA
040876,001,AA
203436,001,AA
206342,001,AA
205008,001,AA
040377,001,AA
040526,001,AA
213336,001,AB
209373,001,AB
213329,001,AB
210189,001,AB
212377,001,AB
212377,002,AB
077248,001,AB
077248,002,AB
076963,001,AB
076963,002,AB
077220,001,AB
077220,002,AB
076746,001,AB
073609,002,AB
073609,001,AB
074019,001,AB
074019,002,AB
205415,001,AB
205415,002,AB
074063,001,AB
074063,002,AB
211712,001,AB
211712,002,AB
200044,001,AB
200044,002,AB
200044,003,AB
204133,001,AB
204133,002,AB
204133,003,AB
200268,001,AB
200268,002,AB
200268,003,AB
076798,001,AB
076798,002,AB
076798,003,AB
210165,001,AB
210165,002,AB
210165,003,AB
202467,001,AB
202467,002,AB
202467,003,AB
207806,001,AB
207806,002,AB
207806,003,AB
206738,001,AB
206738,002,AB
206738,003,AB
078670,001,AB
078670,002,AB
078670,003,AB
077210,001,AB
077210,002,AB
077210,003,AB
202456,001,AB
202456,002,AB
202456,003,AB
201049,001,AB
201049,002,AB
200823,001,AB
200823,002,AB
204802,001,AB
204802,002,AB
091155,001,AB
091155,002,AB
202001,001,AB
202001,002,AB
212730,001,AB
212730,002,AB
212747,001,AB
212747,002,AB
212747,003,AB
212708,001,AB
212708,002,AB
212570,001,AB
212570,002,AB
212709,001,AB
212709,002,AB
212674,001,AB
212674,002,AB
212722,001,AB
212722,002,AB
212722,003,AB
212680,001,AB
212680,002,AB
212772,001,AB
212772,002,AB
212560,001,AB
212560,002,AB
212078,001,AB
212078,002,AB
212759,001,AB
212759,002,AB
205961,001,AB
205961,002,AB
205961,003,AB
206015,001,AB
206015,002,AB
206015,003,AB
205977,001,AB
205977,002,AB
205977,003,AB
206029,001,AB
206029,002,AB
206029,003,AB
206070,001,AB
206070,002,AB
206070,003,AB
205932,001,AB
205932,002,AB
205932,003,AB
205955,001,AB
205955,002,AB
205955,003,AB
206047,001,AB
206047,002,AB
206047,003,AB
009768,001,AB
020839,001,AB
020839,002,AB
202633,001,AB
202633,002,AB
202633,003,AB
202633,004,AB
202633,005,AB
202633,006,AB
090781,001,AB
090781,002,AB
090781,003,AB
090781,006,AB
090781,004,AB
090781,005,AB
211088,001,AB
211088,002,AB
211088,003,AB
211088,004,AB
211088,005,AB
203855,001,AB
203855,002,AB
203855,003,AB
203855,004,AB
203855,005,AB
203855,006,AB
202702,001,AB
202702,002,AB
202702,003,AB
202702,004,AB
202702,005,AB
202702,006,AB
090865,001,AB
090865,002,AB
090865,003,AB
090865,004,AB
090865,005,AB
090865,006,AB
090151,001,AB
090151,002,AB
090151,003,AB
090151,006,AB
090151,004,AB
090151,005,AB
078920,001,AB
078920,002,AB
078920,003,AB
078920,006,AB
078920,004,AB
078920,005,AB
205987,001,AB
205987,002,AB
205913,001,AB
205913,002,AB
205888,001,AB
205888,002,AB
206021,001,AB
206021,002,AB
205927,001,AB
205927,002,AB
205897,001,AB
205897,002,AB
213315,001,AB
213315,002,AB
207068,001,AB
207068,002,AB
207068,003,AB
207068,004,AB
077491,002,AB
077491,003,AB
077491,004,AB
077491,001,AB
076341,001,AB
076341,002,AB
076341,003,AB
076341,004,AB
203367,001,AB
203367,002,AB
203367,003,AB
203367,004,AB
076056,001,AB
076056,002,AB
076056,003,AB
077793,001,AB
209869,001,AB
209869,002,AB
209869,003,AB
209869,004,AB
077917,001,AB
077917,002,AB
077917,003,AB
077917,004,AB
077904,001,AB
077904,002,AB
077904,003,AB
077904,004,AB
076714,001,AB
076714,002,AB
076714,003,AB
076714,004,AB
077987,001,AB
077987,002,AB
077987,003,AB
077987,004,AB
076939,004,AB
076939,003,AB
076939,002,AB
076939,001,AB
077751,002,AB
077751,003,AB
077751,004,AB
215673,001,AB
080531,002,BX
080354,001,AB
218083,001,AB
213385,001,AB
213385,002,AB
213386,001,AB
213386,002,AB
215671,001,AB
215672,001,AB
215672,002,AB
215672,003,AB
215672,004,AB
215672,005,AB
084275,001,BX
080352,002,AB
080352,003,AB
080352,001,AB
080352,004,AB
080352,005,AB
080352,006,AB
040611,001,AB
040362,004,AB
040362,002,AB
040362,001,AB
040362,003,AB
040362,005,AB
080292,001,AB
088832,001,AB
083677,001,AB
215246,001,AB
211575,001,AB
211575,002,AB
211575,003,AB
211575,004,AB
211575,005,AB
040584,001,AB
040581,001,AB
040256,001,AB
040256,002,AB
040392,001,AB
212629,001,AB
212629,002,AB
212629,003,AB
210785,001,AB
208412,004,AB
208412,005,AB
208412,001,AB
208412,002,AB
208412,003,AB
089247,002,AB
089247,003,AB
089247,001,AB
080356,001,AB
085162,001,AB
085161,001,AB
021976,004,AB
021976,005,AB
021976,002,AB
021976,006,AB
008316,001,AB
206043,001,AB
204476,001,AB
040866,001,AB
040866,002,AB
040626,001,AB
040626,002,AB
218366,001,AB
218366,002,AB
084903,002,AB
084903,001,AB
040586,001,AB
040586,002,AB
214896,001,AB
214896,002,AB
083551,001,AB
080966,001,AB
217020,001,AB
084442,004,AB
040618,001,AB
217030,001,AB
218515,001,AB
218515,002,AB
216598,001,AB
216598,002,AB
217478,001,AB
217478,002,AB
217847,001,AB
217847,002,AB
216595,001,AB
216595,002,AB
218912,001,AB
218912,002,AB
216202,001,AB
216202,002,AB
216495,001,AB
216495,002,AB
040268,001,AB
040268,002,AB
022291,004,AB
022291,001,AB
022291,002,AB
022291,003,AB
091179,001,AB
091179,002,AB
091179,003,AB
040712,002,AB
040712,001,AB
040712,003,AB
040622,001,AB
040622,002,AB
040622,003,AB
040673,001,AB
040673,002,AB
040673,003,AB
084176,003,AB
084176,001,AB
209177,001,AB
209177,002,AB
209177,003,AB
083426,001,AB
083711,001,AB
040596,001,AB
040596,002,AB
040596,003,AB
076550,001,AB
076550,002,AB
076550,003,AB
202445,001,AB
202445,002,AB
202445,003,AB
075938,001,AB
075938,002,AB
075938,003,AB
075203,001,AB
075203,002,AB
020788,001,AB
071972,001,AB
071972,002,AB
071972,003,AB
071976,002,AB
071976,001,AB
070322,002,AB
070322,003,AB
070322,004,AB
070322,005,AB
070322,001,AB
078955,001,AB
078955,002,AB
078955,003,AB
078955,004,AB
078955,005,AB
070213,002,AB
070213,003,AB
070213,001,AB
070213,005,AB
070213,004,AB
078213,001,AB
078213,002,AB
078213,003,AB
078213,004,AB
078213,005,AB
070221,002,AB
070221,003,AB
070221,004,AB
070221,005,AB
070221,001,AB
070175,001,AB
070176,001,AB
070177,001,AB
070178,001,AB
080172,001,BD
006188,001,AB
208867,001,AB
080154,001,BD
020180,001,AB
202220,001,AB
202220,002,AB
090462,001,AB
090462,002,AB
011839,001,AB
011839,003,AB
011839,004,AB
020717,001,AB
020717,002,AB
219193,001,AB
219193,002,AB
218295,001,AB
218295,002,AB
219160,001,AB
219160,002,AB
218977,001,AB
218977,002,AB
218963,001,AB
218963,002,AB
219216,001,AB
219216,002,AB
217662,001,AB
217662,002,AB
218847,001,AB
218847,002,AB
218177,001,AB
218177,002,AB
218492,001,AB
218492,002,AB
218812,001,AB
218812,002,AB
219078,001,AB
219078,002,AB
218795,001,AB
218795,002,AB
009053,002,AB
081319,001,AB
212541,001,AB
080157,001,AB
040512,001,AB
040502,002,AB
040502,001,AB
211181,002,AB
211181,001,AB
205650,001,AB
216983,001,AB
207127,001,AB
215506,001,AB
204061,001,AB
077101,001,AB
202152,001,AB
202152,002,AB
202152,003,AB
202152,004,AB
202152,005,AB
202152,006,AB
201504,001,AB
201504,002,AB
201504,003,AB
201504,004,AB
201504,005,AB
201504,006,AB
201504,007,AB
091388,001,AB
091388,002,AB
091388,003,AB
091388,004,AB
091388,005,AB
091388,006,AB
091388,007,AB
077380,001,AB
077380,002,AB
077380,003,AB
077380,004,AB
077380,005,AB
077380,006,AB
077380,007,AB
204316,001,AB
204316,002,AB
204316,003,AB
204316,004,AB
204316,005,AB
204316,006,AB
090120,001,AB
090749,001,AB
090749,002,AB
090749,003,AB
090749,004,AB
090749,005,AB
201109,001,AB
201109,002,AB
201109,003,AB
201109,004,AB
201109,005,AB
201109,006,AB
203359,001,AB
203359,002,AB
203359,003,AB
203359,004,AB
203359,005,AB
203359,006,AB
206954,001,AB
206954,002,AB
206954,003,AB
206954,004,AB
206954,005,AB
206954,006,AB
090960,001,AB
090960,002,AB
090960,003,AB
090960,004,AB
090960,005,AB
090960,006,AB
201190,001,AB
201190,002,AB
201190,003,AB
201190,004,AB
201190,005,AB
201190,006,AB
077745,001,AB
077745,002,AB
077745,003,AB
077745,004,AB
077745,005,AB
077745,006,AB
077745,007,AB
202674,001,AB
202674,002,AB
202674,003,AB
202674,004,AB
202674,005,AB
202674,006,AB
202725,001,AB
202725,002,AB
202725,003,AB
202725,004,AB
076803,001,AB
076803,002,AB
076803,003,AB
076803,004,AB
077690,001,AB
077690,002,AB
077690,003,AB
077690,004,AB
205823,001,AB
205823,002,AB
205823,003,AB
205823,004,AB
078450,001,AB
078450,002,AB
078450,003,AB
076374,001,AB
076374,002,AB
076374,003,AB
208206,001,AB
204310,001,AB
211324,001,AB
204491,001,AB
090842,001,AB
206384,001,AB
078193,001,AB
200825,001,AB
217990,001,AB
091610,001,AB
215435,001,AB
213815,001,AB
215972,001,BX
091693,001,AB
213186,001,AB
212650,001,BX
215243,001,AB
216209,001,BX
211567,001,AB
076705,001,AB
076705,002,AB
078542,001,AB
078542,002,AB
074467,001,AB
074467,002,AB
211289,001,AB
211289,002,AB
021110,004,AB
021110,001,AB
021110,002,AB
201889,001,AB
201889,002,AB
201971,001,AB
201971,002,AB
201892,001,AB
201892,002,AB
206153,001,AB
206153,002,AB
208866,001,AB
208866,002,AB
207004,001,AB
207004,002,AB
201970,001,AB
201970,002,AB
218163,001,AB
218163,002,AB
210150,001,AB
210150,002,AB
017854,002,AB
017854,001,AB
021016,001,AB
021016,002,AB
020415,001,AB
020415,002,AB
021179,001,AB
021179,002,AB
022127,001,AB
203820,001,AB
203820,002,AB
203820,003,AB
078555,001,AB
078555,002,AB
078555,003,AB
207209,001,AB
207209,002,AB
207209,003,AB
201189,001,AB
201189,002,AB
201189,003,AB
021845,001,AB
205422,001,AB
205422,002,AB
205422,003,AB
205422,004,AB
205422,005,AB
205422,006,AB
079111,001,AB
077743,001,AB
077094,001,AB
204048,001,AB
091394,001,AB
076173,001,AB
206045,001,AB
203042,001,AB
211135,001,AB
211135,002,AB
211135,003,AB
211135,004,AB
211135,005,AB
090877,001,AB
090877,002,AB
090877,003,AB
206768,001,BX
200296,001,AB
200296,002,AB
200296,003,AB
203533,001,AB
203533,002,AB
203533,003,AB
205280,001,AB
205280,002,AB
090886,001,AB
090886,002,AB
090886,003,AB
090886,004,AB
090886,005,AB
077132,001,AB
077132,002,AB
077132,003,AB
079215,001,AB
020272,008,AB
020272,007,AB
020272,001,AB
020272,002,AB
020272,003,AB
020272,004,AB
201003,001,AB
201003,002,AB
201003,003,AB
201003,004,AB
201003,005,AB
201003,006,AB
078071,001,AB
078071,002,AB
078071,003,AB
078071,004,AB
078071,005,AB
078071,006,AB
077543,001,AB
077543,002,AB
077543,003,AB
077543,004,AB
077543,005,AB
077543,006,AB
076879,001,AB
076879,002,AB
076879,003,AB
076879,004,AB
076879,005,AB
076879,006,AB
078871,001,AB
078871,002,AB
078871,003,AB
078871,004,AB
078871,005,AB
078871,006,AB
205104,001,AB
205104,002,AB
205104,003,AB
205104,004,AB
205104,005,AB
205104,006,AB
077493,001,AB
077493,002,AB
077493,003,AB
077493,004,AB
077493,005,AB
077493,006,AB
078707,001,AB
078707,002,AB
078707,003,AB
078707,004,AB
078707,005,AB
078707,006,AB
078269,001,AB
078269,002,AB
078269,003,AB
078269,004,AB
078269,005,AB
078269,006,AB
078528,001,AB
078528,002,AB
078528,003,AB
078528,004,AB
078528,005,AB
078528,006,AB
079088,001,AB
079088,002,AB
079088,003,AB
079088,004,AB
079088,005,AB
079088,006,AB
078040,001,AB
078040,002,AB
078040,003,AB
078040,004,AB
078040,005,AB
078040,006,AB
010187,003,AB
010187,006,AB
010187,010,AB
208890,001,AB
206614,001,AB
202573,001,AB
203759,001,AB
204587,001,AB
210301,001,AB
210301,002,AB
210301,003,AB
210301,004,AB
217810,001,AB
219332,001,AB
219332,002,AB
219332,003,AB
219332,004,AB
208544,001,AB
208544,002,AB
208544,003,AB
208544,004,AB
218107,001,AB
218107,002,AB
