ApplNo,ProductNo,TradeName,ActiveIngredient,Strength,DosageForm,Route,ReferenceListedDrugFlag,ReferenceStandardFlag,MarketingStatus,TECode,RxCUI_Ingredient,RxCUI_Product,LastUpdateDate
040616,007,WARFARIN SODIUM,WARFARIN SODIUM,7.5MG,TABLET,ORAL,N,N,RX,AB,,,
040616,008,WARFARIN SODIUM,WARFARIN SODIUM,10MG,TABLET,ORAL,N,Y,RX,AB,,,
040301,002,WARFARIN SODIUM,WARFARIN SODIUM,1MG,TABLET,ORAL,N,N,RX,AB,,,
040301,003,WARFARIN SODIUM,WARFARIN SODIUM,2MG,TABLET,ORAL,N,N,RX,AB,,,
040301,004,WARFARIN SODIUM,WARFARIN SODIUM,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
040301,005,WARFARIN SODIUM,WARFARIN SODIUM,3MG,TABLET,ORAL,N,N,RX,AB,,,
040301,006,WARFARIN SODIUM,WARFARIN SODIUM,4MG,TABLET,ORAL,N,N,RX,AB,,,
040301,007,WARFARIN SODIUM,WARFARIN SODIUM,5MG,TABLET,ORAL,N,N,RX,AB,,,
040301,008,WARFARIN SODIUM,WARFARIN SODIUM,6MG,TABLET,ORAL,N,N,RX,AB,,,
040301,009,WARFARIN SODIUM,WARFARIN SODIUM,7.5MG,TABLET,ORAL,N,N,RX,AB,,,
040301,001,WARFARIN SODIUM,WARFARIN SODIUM,10MG,TABLET,ORAL,N,N,RX,AB,,,
088719,001,WARFARIN SODIUM,WARFARIN SODIUM,2MG,TABLET,ORAL,N,N,DISCN,,,,
088720,001,WARFARIN SODIUM,WARFARIN SODIUM,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
088721,001,WARFARIN SODIUM,WARFARIN SODIUM,5MG,TABLET,ORAL,N,N,DISCN,,,,
086123,001,WARFARIN SODIUM,WARFARIN SODIUM,2MG,TABLET,ORAL,N,N,DISCN,,,,
086120,001,WARFARIN SODIUM,WARFARIN SODIUM,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
086119,001,WARFARIN SODIUM,WARFARIN SODIUM,5MG,TABLET,ORAL,N,N,DISCN,,,,
086118,001,WARFARIN SODIUM,WARFARIN SODIUM,7.5MG,TABLET,ORAL,N,N,DISCN,,,,
086122,001,WARFARIN SODIUM,WARFARIN SODIUM,10MG,TABLET,ORAL,N,N,DISCN,,,,
040663,001,WARFARIN SODIUM,WARFARIN SODIUM,1MG,TABLET,ORAL,N,N,RX,AB,,,
040663,002,WARFARIN SODIUM,WARFARIN SODIUM,2MG,TABLET,ORAL,N,N,RX,AB,,,
040663,003,WARFARIN SODIUM,WARFARIN SODIUM,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
040663,004,WARFARIN SODIUM,WARFARIN SODIUM,3MG,TABLET,ORAL,N,N,RX,AB,,,
040663,005,WARFARIN SODIUM,WARFARIN SODIUM,4MG,TABLET,ORAL,N,N,RX,AB,,,
040663,006,WARFARIN SODIUM,WARFARIN SODIUM,5MG,TABLET,ORAL,N,N,RX,AB,,,
040663,007,WARFARIN SODIUM,WARFARIN SODIUM,6MG,TABLET,ORAL,N,N,RX,AB,,,
040663,008,WARFARIN SODIUM,WARFARIN SODIUM,7.5MG,TABLET,ORAL,N,N,RX,AB,,,
040663,009,WARFARIN SODIUM,WARFARIN SODIUM,10MG,TABLET,ORAL,N,N,RX,AB,,,
021176,001,WELCHOL,COLESEVELAM HYDROCHLORIDE,625MG,TABLET,ORAL,Y,Y,RX,AB,,,
215383,001,WELIREG,BELZUTIFAN,40MG,TABLET,ORAL,Y,Y,RX,,,,
018644,001,WELLBUTRIN,BUPROPION HYDROCHLORIDE,50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
018644,002,WELLBUTRIN,BUPROPION HYDROCHLORIDE,75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
018644,003,WELLBUTRIN,BUPROPION HYDROCHLORIDE,100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
018342,001,WELLCOVORIN,LEUCOVORIN CALCIUM,EQ 5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
018342,002,WELLCOVORIN,LEUCOVORIN CALCIUM,EQ 25MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
219423,001,WIDAPLIK,AMLODIPINE BESYLATE; INDAPAMIDE; TELMISARTAN,EQ 1.25MG BASE;0.625MG;10MG,TABLET,ORAL,Y,N,DISCN,,,,
219423,002,WIDAPLIK,AMLODIPINE BESYLATE; INDAPAMIDE; TELMISARTAN,EQ 2.5MG BASE;1.25MG;20MG,TABLET,ORAL,Y,N,DISCN,,,,
219423,003,WIDAPLIK,AMLODIPINE BESYLATE; INDAPAMIDE; TELMISARTAN,EQ 5MG BASE;2.5MG;40MG,TABLET,ORAL,Y,N,DISCN,,,,
086562,001,WIGRAINE,CAFFEINE; ERGOTAMINE TARTRATE,100MG;1MG,TABLET,ORAL,N,N,DISCN,,,,
012737,001,WILPO,PHENTERMINE HYDROCHLORIDE,8MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
012885,001,WINSTROL,STANOZOLOL,2MG,TABLET,ORAL,Y,N,DISCN,,,,
009255,008,WOLFINA,RAUWOLFIA SERPENTINA ROOT,50MG,TABLET,ORAL,N,N,DISCN,,,,
009255,006,WOLFINA,RAUWOLFIA SERPENTINA ROOT,100MG,TABLET,ORAL,N,N,DISCN,,,,
061675,001,WYAMYCIN S,ERYTHROMYCIN STEARATE,EQ 250MG BASE,TABLET,ORAL,N,N,DISCN,,,,
061675,002,WYAMYCIN S,ERYTHROMYCIN STEARATE,EQ 500MG BASE,TABLET,ORAL,N,N,DISCN,,,,
084999,001,WYGESIC,ACETAMINOPHEN; PROPOXYPHENE HYDROCHLORIDE,650MG;65MG,TABLET,ORAL,N,N,DISCN,,,,
018587,001,WYTENSIN,GUANABENZ ACETATE,EQ 4MG BASE,TABLET,ORAL,N,N,DISCN,,,,
018587,002,WYTENSIN,GUANABENZ ACETATE,EQ 8MG BASE,TABLET,ORAL,N,N,DISCN,,,,
018587,003,WYTENSIN,GUANABENZ ACETATE,EQ 16MG BASE,TABLET,ORAL,N,N,DISCN,,,,
086550,001,X-TROZINE,PHENDIMETRAZINE TARTRATE,35MG,TABLET,ORAL,N,N,DISCN,,,,
086551,001,X-TROZINE,PHENDIMETRAZINE TARTRATE,35MG,TABLET,ORAL,N,N,DISCN,,,,
086552,001,X-TROZINE,PHENDIMETRAZINE TARTRATE,35MG,TABLET,ORAL,N,N,DISCN,,,,
086553,001,X-TROZINE,PHENDIMETRAZINE TARTRATE,35MG,TABLET,ORAL,N,N,DISCN,,,,
086554,001,X-TROZINE,PHENDIMETRAZINE TARTRATE,35MG,TABLET,ORAL,N,N,DISCN,,,,
207145,001,XADAGO,SAFINAMIDE MESYLATE,EQ 50MG BASE,TABLET,ORAL,Y,N,RX,AB,,,
207145,002,XADAGO,SAFINAMIDE MESYLATE,EQ 100MG BASE,TABLET,ORAL,Y,Y,RX,AB,,,
018276,001,XANAX,ALPRAZOLAM,0.25MG,TABLET,ORAL,Y,N,RX,AB,,,
018276,002,XANAX,ALPRAZOLAM,0.5MG,TABLET,ORAL,Y,N,RX,AB,,,
018276,003,XANAX,ALPRAZOLAM,1MG,TABLET,ORAL,Y,Y,RX,AB,,,
018276,004,XANAX,ALPRAZOLAM,2MG,TABLET,ORAL,Y,N,RX,AB,,,
022406,004,XARELTO,RIVAROXABAN,2.5MG,TABLET,ORAL,Y,N,RX,AB,,,
022406,001,XARELTO,RIVAROXABAN,10MG,TABLET,ORAL,Y,N,RX,AB,,,
022406,002,XARELTO,RIVAROXABAN,15MG,TABLET,ORAL,Y,N,RX,AB,,,
022406,003,XARELTO,RIVAROXABAN,20MG,TABLET,ORAL,Y,Y,RX,AB,,,
212839,001,XCOPRI,CENOBAMATE,12.5MG,TABLET,ORAL,Y,Y,RX,,,,
212839,002,XCOPRI,CENOBAMATE,25MG,TABLET,ORAL,Y,N,RX,,,,
212839,003,XCOPRI,CENOBAMATE,50MG,TABLET,ORAL,Y,N,RX,,,,
212839,004,XCOPRI,CENOBAMATE,100MG,TABLET,ORAL,Y,N,RX,,,,
212839,005,XCOPRI,CENOBAMATE,150MG,TABLET,ORAL,Y,N,RX,,,,
212839,006,XCOPRI,CENOBAMATE,200MG,TABLET,ORAL,Y,N,RX,,,,
203214,001,XELJANZ,TOFACITINIB CITRATE,EQ 5MG BASE,TABLET,ORAL,Y,N,RX,,,,
203214,002,XELJANZ,TOFACITINIB CITRATE,EQ 10MG BASE,TABLET,ORAL,Y,Y,RX,,,,
020896,001,XELODA,CAPECITABINE,150MG,TABLET,ORAL,Y,N,RX,AB,,,
020896,002,XELODA,CAPECITABINE,500MG,TABLET,ORAL,Y,Y,RX,AB,,,
021894,001,XENAZINE,TETRABENAZINE,12.5MG,TABLET,ORAL,Y,N,RX,AB,,,
021894,002,XENAZINE,TETRABENAZINE,25MG,TABLET,ORAL,Y,Y,RX,AB,,,
211672,001,XENLETA,LEFAMULIN ACETATE,EQ 600MG BASE,TABLET,ORAL,Y,Y,RX,,,,
208794,001,XERMELO,TELOTRISTAT ETIPRATE,EQ 250MG BASE,TABLET,ORAL,Y,Y,RX,,,,
021361,001,XIFAXAN,RIFAXIMIN,200MG,TABLET,ORAL,Y,Y,RX,,,,
021361,002,XIFAXAN,RIFAXIMIN,550MG,TABLET,ORAL,Y,Y,RX,,,,
210854,001,XOFLUZA,BALOXAVIR MARBOXIL,20MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
210854,002,XOFLUZA,BALOXAVIR MARBOXIL,40MG,TABLET,ORAL,Y,N,RX,,,,
210854,003,XOFLUZA,BALOXAVIR MARBOXIL,80MG,TABLET,ORAL,Y,Y,RX,,,,
211349,001,XOSPATA,GILTERITINIB FUMARATE,EQ 40MG BASE,TABLET,ORAL,Y,Y,RX,,,,
213931,001,XPHOZAH,TENAPANOR HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,Y,N,DISCN,,,,
213931,002,XPHOZAH,TENAPANOR HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,Y,N,RX,,,,
213931,003,XPHOZAH,TENAPANOR HYDROCHLORIDE,EQ 30MG BASE,TABLET,ORAL,Y,Y,RX,,,,
212306,005,XPOVIO,SELINEXOR,10MG,TABLET,ORAL,Y,N,RX,,,,
212306,001,XPOVIO,SELINEXOR,20MG,TABLET,ORAL,Y,N,RX,,,,
212306,002,XPOVIO,SELINEXOR,40MG,TABLET,ORAL,Y,N,RX,,,,
212306,003,XPOVIO,SELINEXOR,50MG,TABLET,ORAL,Y,N,RX,,,,
212306,004,XPOVIO,SELINEXOR,60MG,TABLET,ORAL,Y,Y,RX,,,,
213674,001,XTANDI,ENZALUTAMIDE,40MG,TABLET,ORAL,Y,N,RX,,,,
213674,002,XTANDI,ENZALUTAMIDE,80MG,TABLET,ORAL,Y,Y,RX,,,,
208085,001,XTRELUS,GUAIFENESIN; HYDROCODONE BITARTRATE,400MG;5MG,TABLET,ORAL,Y,N,DISCN,,,,
022064,001,XYZAL,LEVOCETIRIZINE DIHYDROCHLORIDE,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
209089,001,XYZAL ALLERGY 24HR,LEVOCETIRIZINE DIHYDROCHLORIDE,5MG,TABLET,ORAL,Y,Y,OTC,,,,
021676,001,YAZ,DROSPIRENONE; ETHINYL ESTRADIOL,3MG;0.02MG,TABLET,ORAL,Y,Y,RX,AB,,,
220020,001,YEZTUGO,LENACAPAVIR SODIUM,EQ 300MG BASE,TABLET,ORAL,Y,Y,RX,,,,
210308,001,YONSA,ABIRATERONE ACETATE,125MG,TABLET,ORAL,Y,Y,RX,,,,
018555,001,YUTOPAR,RITODRINE HYDROCHLORIDE,10MG,TABLET,ORAL,N,N,DISCN,,,,
212475,001,ZAFIRLUKAST,ZAFIRLUKAST,10MG,TABLET,ORAL,N,N,RX,AB,,,
212475,002,ZAFIRLUKAST,ZAFIRLUKAST,20MG,TABLET,ORAL,N,N,RX,AB,,,
213163,001,ZAFIRLUKAST,ZAFIRLUKAST,10MG,TABLET,ORAL,N,N,RX,AB,,,
213163,002,ZAFIRLUKAST,ZAFIRLUKAST,20MG,TABLET,ORAL,N,N,RX,AB,,,
090372,001,ZAFIRLUKAST,ZAFIRLUKAST,10MG,TABLET,ORAL,N,N,RX,AB,,,
090372,002,ZAFIRLUKAST,ZAFIRLUKAST,20MG,TABLET,ORAL,N,N,RX,AB,,,
204928,001,ZAFIRLUKAST,ZAFIRLUKAST,10MG,TABLET,ORAL,N,N,RX,AB,,,
204928,002,ZAFIRLUKAST,ZAFIRLUKAST,20MG,TABLET,ORAL,N,N,RX,AB,,,
020677,001,ZAGAM,SPARFLOXACIN,200MG,TABLET,ORAL,N,N,DISCN,,,,
020397,002,ZANAFLEX,TIZANIDINE HYDROCHLORIDE,EQ 2MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
020397,001,ZANAFLEX,TIZANIDINE HYDROCHLORIDE,EQ 4MG BASE,TABLET,ORAL,Y,Y,RX,AB,,,
021698,001,ZANTAC 150,RANITIDINE HYDROCHLORIDE,EQ 150MG BASE,TABLET,ORAL,Y,N,DISCN,,,,
021698,002,ZANTAC 150,RANITIDINE HYDROCHLORIDE,EQ 150MG BASE,TABLET,ORAL,Y,N,DISCN,,,,
018703,001,ZANTAC 150,RANITIDINE HYDROCHLORIDE,EQ 150MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
018703,002,ZANTAC 300,RANITIDINE HYDROCHLORIDE,EQ 300MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
020520,001,ZANTAC 75,RANITIDINE HYDROCHLORIDE,EQ 75MG BASE,TABLET,ORAL,Y,N,DISCN,,,,
017386,001,ZAROXOLYN,METOLAZONE,2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
017386,002,ZAROXOLYN,METOLAZONE,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
017386,003,ZAROXOLYN,METOLAZONE,10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
019982,002,ZEBETA,BISOPROLOL FUMARATE,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
019982,001,ZEBETA,BISOPROLOL FUMARATE,10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
219839,001,ZEGFROVY,SUNVOZERTINIB,150MG,TABLET,ORAL,Y,N,RX,,,,
219839,002,ZEGFROVY,SUNVOZERTINIB,200MG,TABLET,ORAL,Y,Y,RX,,,,
214876,001,ZEJULA,NIRAPARIB TOSYLATE,EQ 100MG BASE,TABLET,ORAL,Y,N,RX,,,,
214876,002,ZEJULA,NIRAPARIB TOSYLATE,EQ 200MG BASE,TABLET,ORAL,Y,N,RX,,,,
214876,003,ZEJULA,NIRAPARIB TOSYLATE,EQ 300MG BASE,TABLET,ORAL,Y,Y,RX,,,,
202429,001,ZELBORAF,VEMURAFENIB,240MG,TABLET,ORAL,Y,Y,RX,,,,
021200,001,ZELNORM,TEGASEROD MALEATE,EQ 2MG BASE,TABLET,ORAL,Y,N,DISCN,,,,
021200,002,ZELNORM,TEGASEROD MALEATE,EQ 6MG BASE,TABLET,ORAL,Y,N,DISCN,,,,
208261,001,ZEPATIER,ELBASVIR; GRAZOPREVIR,50MG;100MG,TABLET,ORAL,Y,Y,RX,,,,
019888,003,ZESTORETIC,HYDROCHLOROTHIAZIDE; LISINOPRIL,12.5MG;10MG,TABLET,ORAL,Y,N,RX,AB,,,
019888,001,ZESTORETIC,HYDROCHLOROTHIAZIDE; LISINOPRIL,12.5MG;20MG,TABLET,ORAL,Y,N,RX,AB,,,
019888,002,ZESTORETIC,HYDROCHLOROTHIAZIDE; LISINOPRIL,25MG;20MG,TABLET,ORAL,Y,N,RX,AB,,,
019777,005,ZESTRIL,LISINOPRIL,2.5MG,TABLET,ORAL,Y,N,RX,AB,,,
019777,001,ZESTRIL,LISINOPRIL,5MG,TABLET,ORAL,Y,N,RX,AB,,,
019777,002,ZESTRIL,LISINOPRIL,10MG,TABLET,ORAL,Y,N,RX,AB,,,
019777,003,ZESTRIL,LISINOPRIL,20MG,TABLET,ORAL,Y,N,RX,AB,,,
019777,006,ZESTRIL,LISINOPRIL,30MG,TABLET,ORAL,Y,N,RX,AB,,,
019777,004,ZESTRIL,LISINOPRIL,40MG,TABLET,ORAL,Y,Y,RX,AB,,,
021445,001,ZETIA,EZETIMIBE,10MG,TABLET,ORAL,Y,Y,RX,AB,,,
020186,003,ZIAC,BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,2.5MG;6.25MG,TABLET,ORAL,Y,N,RX,AB,,,
020186,001,ZIAC,BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,5MG;6.25MG,TABLET,ORAL,Y,N,RX,AB,,,
020186,002,ZIAC,BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,10MG;6.25MG,TABLET,ORAL,Y,Y,RX,AB,,,
020977,001,ZIAGEN,ABACAVIR SULFATE,EQ 300MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
083925,001,ZIDE,HYDROCHLOROTHIAZIDE,50MG,TABLET,ORAL,N,N,DISCN,,,,
077267,001,ZIDOVUDINE,ZIDOVUDINE,300MG,TABLET,ORAL,N,N,RX,AB,,,
022294,001,ZIDOVUDINE,ZIDOVUDINE,60MG,TABLET,ORAL,N,N,DISCN,,,,
090561,001,ZIDOVUDINE,ZIDOVUDINE,300MG,TABLET,ORAL,N,N,RX,AB,,,
202058,001,ZIDOVUDINE,ZIDOVUDINE,300MG,TABLET,ORAL,N,N,DISCN,,,,
090092,001,ZIDOVUDINE,ZIDOVUDINE,300MG,TABLET,ORAL,N,Y,RX,AB,,,
076844,001,ZIDOVUDINE,ZIDOVUDINE,300MG,TABLET,ORAL,N,N,DISCN,,,,
200732,001,ZIDOVUDINE,ZIDOVUDINE,100MG,TABLET,ORAL,N,N,DISCN,,,,
078922,001,ZIDOVUDINE,ZIDOVUDINE,300MG,TABLET,ORAL,N,N,DISCN,,,,
077327,001,ZIDOVUDINE,ZIDOVUDINE,300MG,TABLET,ORAL,N,N,DISCN,,,,
050711,001,ZITHROMAX,AZITHROMYCIN,EQ 250MG BASE,TABLET,ORAL,Y,N,RX,AB,,,
050784,001,ZITHROMAX,AZITHROMYCIN,EQ 500MG BASE,TABLET,ORAL,Y,N,RX,AB,,,
050730,001,ZITHROMAX,AZITHROMYCIN,EQ 600MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
216743,002,ZITUVIMET,METFORMIN HYDROCHLORIDE; SITAGLIPTIN,1GM;50MG,TABLET,ORAL,Y,Y,RX,,,,
216743,001,ZITUVIMET,METFORMIN HYDROCHLORIDE; SITAGLIPTIN,500MG;50MG,TABLET,ORAL,Y,N,RX,,,,
211566,001,ZITUVIO,SITAGLIPTIN,25MG,TABLET,ORAL,Y,N,RX,,,,
211566,002,ZITUVIO,SITAGLIPTIN,50MG,TABLET,ORAL,Y,N,RX,,,,
211566,003,ZITUVIO,SITAGLIPTIN,100MG,TABLET,ORAL,Y,Y,RX,,,,
019766,001,ZOCOR,SIMVASTATIN,5MG,TABLET,ORAL,Y,N,RX,AB,,,
019766,002,ZOCOR,SIMVASTATIN,10MG,TABLET,ORAL,Y,N,RX,AB,,,
019766,003,ZOCOR,SIMVASTATIN,20MG,TABLET,ORAL,Y,N,RX,AB,,,
019766,004,ZOCOR,SIMVASTATIN,40MG,TABLET,ORAL,Y,N,RX,AB,,,
019766,005,ZOCOR,SIMVASTATIN,80MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
020103,001,ZOFRAN,ONDANSETRON HYDROCHLORIDE,EQ 4MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
020103,002,ZOFRAN,ONDANSETRON HYDROCHLORIDE,EQ 8MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
020103,003,ZOFRAN,ONDANSETRON HYDROCHLORIDE,EQ 24MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
204041,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
204041,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,Y,RX,AB,,,
204232,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
204232,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
090861,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
090861,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,DISCN,,,,
202078,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
202078,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,DISCN,,,,
207021,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
207021,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
201779,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
201779,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
204284,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
204284,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,DISCN,,,,
202279,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
202279,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
203772,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
203772,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,DISCN,,,,
203186,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
203186,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,DISCN,,,,
203726,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
203726,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
207867,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
207867,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
206973,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
206973,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
203476,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,DISCN,,,,
203476,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,DISCN,,,,
203019,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,TABLET,ORAL,N,N,RX,AB,,,
203019,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG,TABLET,ORAL,N,N,RX,AB,,,
019839,005,ZOLOFT,SERTRALINE HYDROCHLORIDE,EQ 25MG BASE,TABLET,ORAL,Y,N,RX,AB,,,
019839,001,ZOLOFT,SERTRALINE HYDROCHLORIDE,EQ 50MG BASE,TABLET,ORAL,Y,N,RX,AB,,,
019839,002,ZOLOFT,SERTRALINE HYDROCHLORIDE,EQ 100MG BASE,TABLET,ORAL,Y,Y,RX,AB,,,
019839,003,ZOLOFT,SERTRALINE HYDROCHLORIDE,EQ 150MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
019839,004,ZOLOFT,SERTRALINE HYDROCHLORIDE,EQ 200MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,Y,N,DISCN,,,,
077214,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,RX,AB,,,
077214,002,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,10MG,TABLET,ORAL,N,N,RX,AB,,,
077884,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,DISCN,,,,
077884,002,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,10MG,TABLET,ORAL,N,N,DISCN,,,,
078413,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,RX,AB,,,
078413,002,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,10MG,TABLET,ORAL,N,N,RX,AB,,,
077388,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,RX,AB,,,
077388,002,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,10MG,TABLET,ORAL,N,N,RX,AB,,,
078129,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,DISCN,,,,
078129,002,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,10MG,TABLET,ORAL,N,N,DISCN,,,,
078184,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,DISCN,,,,
078184,002,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,10MG,TABLET,ORAL,N,N,DISCN,,,,
078016,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,DISCN,,,,
078016,002,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,10MG,TABLET,ORAL,N,N,DISCN,,,,
076578,001,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,5MG,TABLET,ORAL,N,N,DISCN,,,,
