ApplNo,ProductNo,PatentNo,PatentExpiration,DrugSubstanceFlag,DrugProductFlag,PatentUseCode,DelistRequested,PediatricExtension,FileDate
209203,002,8084483,,,,U-2104,,,
203284,001,10045959,,,,U-1816,,,
020866,001,9352025,,,,U-2114,,,
020866,001,9352025,,,,U-2118,,,
020866,001,9352025,,,,U-2115,,,
022416,002,9750747,,,,U-2041,,,
022416,003,9750747,,,,U-2041,,,
204623,001,9375412,,,,U-1614,,,
203858,003,9433617,,,,U-1316,,,
203858,004,9433617,,,,U-1316,,,
203858,006,9433617,,,,U-1316,,,
202022,001,7125879,,Y,Y,U-1153,,,
206038,002,9192606,,,Y,U-1912,,,
206038,001,8716338,,,Y,U-1910,,,
050819,002,9504704,,,Y,U-124,,,
208090,002,9682075,,,Y,U-1556,,,
208090,004,9682075,,,Y,U-1556,,,
208194,001,9597397,,,,U-1972,,,
021514,003,9668981,,,,U-2024,,,
206255,001,9782425,,,,U-1631,,,
208780,002,7816383,,,,U-2042,,,
208780,002,8013002,,,,U-2047,,,
205718,001,8623826,,,,U-2293,,,
205718,001,9271975,,,,U-2293,,,
203284,001,9999608,,,,U-1816,,,
202880,002,10028946,,,,U-1810,,,
202880,004,10028946,,,,U-1810,,,
202880,006,10028946,,,,U-1810,,,
210913,001,9937225,,,Y,U-1483,,,
210655,001,10058554,,,,U-2363,,,
204026,002,8198262,,,,U-2254,,,
209521,001,9255068,,Y,Y,U-2407,,,
209521,001,8318706,,Y,Y,U-2405,,,
209521,002,8513223,,,,U-2406,,,
209521,002,9255068,,Y,Y,U-2408,,,
209521,003,8318706,,Y,Y,U-2405,,,
208401,001,10039800,,,,U-1991,,,
208401,001,10039800,,,,U-71,,,
208401,001,10039800,,,,U-1723,,,
210045,003,9662315,,,Y,U-2410,,,
208845,001,9555048,,,,U-2151,,,
206940,001,9789125,,,Y,U-1709,,,
206940,002,9789125,,,Y,U-2152,,,
204820,001,9789108,,,,U-1020,,,
210563,001,8999999,,,,U-2241,,,
202293,001,8361972,,,,U-493,,,
210563,001,8999999,,,,U-1491,,,
210563,003,8497277,,,,U-1491,,,
210563,003,9801883,,,,U-2159,,,
210563,003,9801881,,,,U-1491,,,
210563,003,8952015,,,,U-2242,,,
210563,003,8952015,,,,U-1491,,,
210563,003,8952015,,,,U-1650,,,
210563,003,8703780,,,,U-1491,,,
210563,004,8754090,,,,U-1456,,,
210491,001,8415387,,,,U-2246,,,
210491,001,8598181,,,,U-2246,,,
210491,001,8324242,,,,U-2246,,,
210563,001,8952015,,,,U-1650,,,
210563,004,8952015,,,,U-1491,,,
210563,004,8952015,,,,U-2242,,,
210563,004,8952015,,,,U-1946,,,
210563,004,8703780,,,,U-2242,,,
210563,004,8497277,,,,U-2241,,,
210563,004,8497277,,,,U-1947,,,
210563,004,8497277,,,,U-1650,,,
210563,004,8476284,,,,U-1947,,,
210563,004,8476284,,,,U-1946,,,
210563,004,9801881,,,,U-2242,,,
210563,004,8999999,,,,U-2241,,,
210563,004,9814721,,,,U-1947,,,
209305,001,9675639,,,Y,U-2205,,,
202833,002,9861603,,,,U-1440,,,
204063,002,8399514,,,,U-1384,,,
209299,001,8951504,,,,U-2294,,,
209299,001,8912170,,,,U-2294,,,
209299,001,7538108,,Y,,U-2294,,,
209299,002,7538108,,Y,,U-2294,,,
209299,002,8951504,,,,U-2294,,,
210493,001,9403772,,Y,,U-2301,,,
210493,001,9186357,,,,U-2301,,,
202611,002,8772315,,,,U-2300,,,
205552,001,10004746,,,,U-1946,,,
205552,001,10004746,,,,U-1684,,,
205552,002,10004746,,,,U-1684,,,
208627,001,7737168,,,,U-2346,,,
206229,001,10028858,,,Y,U-2348,,,
210563,001,10004746,,,,U-2242,,,
210563,001,10004746,,,,U-1684,,,
210563,002,10004746,,,,U-1946,,,
210563,002,10004746,,,,U-2242,,,
210563,003,10004746,,,,U-1684,,,
210563,004,10004746,,,,U-1684,,,
202107,001,9829495,,,,U-1643,,,
207795,001,7629345,,,Y,U-2144,,,
208745,001,9610321,,,,U-2230,,,
208944,002,9877933,,,,U-2224,,,
209360,002,9867863,,,,U-2231,,,
208254,001,9096569,,Y,Y,U-1524,,,
203188,001,8629162,,,,U-2234,,,
020866,001,9700555,,,Y,U-2183,,,
020866,001,9700555,,,Y,U-2193,,,
020866,001,9700555,,,Y,U-2189,,,
020866,001,9700555,,,Y,U-2198,,,
020866,001,9700555,,,Y,U-2192,,,
020866,001,9700555,,,Y,U-2186,,,
020866,001,9700555,,,Y,U-2185,,,
210251,001,8754065,,Y,Y,U-257,,,
210303,001,9266919,,,,U-2328,,,
205103,001,9987231,,,,U-2324,,,
206073,001,9949998,,,,U-2290,,,
208026,002,10022379,,,,U-2339,,,
205552,002,10016435,,,,U-1650,,,
204026,004,8198262,,,,U-1360,,,
209311,001,9603809,,,,U-2357,,,
208623,001,9000011,,,,U-2371,,,
211358,002,9931334,,,Y,U-2376,,,
208623,001,9095584,,,,U-2371,,,
211358,002,8741933,,,,U-2374,,,
209483,001,10064875,,,Y,U-193,,,
209483,001,10064875,,,Y,U-1408,,,
211358,002,9192606,,,Y,U-2397,,,
210361,001,9259414,,,,U-2398,,,
208623,001,9999618,,,,U-2372,,,
211358,001,9192606,,,Y,U-2397,,,
210498,001,9850229,,,,U-2333,,,
210498,001,9598376,,,,U-2330,,,
210951,001,10052314,,,,U-2381,,,
201635,002,9555004,,,Y,U-1992,,,
201635,002,8877248,,,Y,U-106,,,
201635,002,8298576,,,Y,U-106,,,
201635,002,8663683,,,Y,U-106,,,
201635,003,8992989,,,Y,U-1675,,,
201635,003,8889191,,,,U-1992,,,
201635,003,8663683,,,Y,U-106,,,
201635,003,8298576,,,Y,U-106,,,
201635,003,9549940,,,Y,U-1992,,,
201635,003,8298580,,,Y,U-106,,,
201635,003,8877248,,,Y,U-1992,,,
201635,004,8298576,,,Y,U-106,,,
201635,004,8889191,,,,U-106,,,
201635,004,8992989,,,Y,U-1992,,,
201635,004,9555004,,,Y,U-1675,,,
201635,004,8877248,,,Y,U-106,,,
201635,004,9549940,,,Y,U-1992,,,
207145,001,8076515,,Y,Y,U-1993,,,
207145,002,8076515,,Y,Y,U-1993,,,
207145,001,8278485,,Y,,U-1993,,,
202714,001,8129346,,,,U-1260,,,
208032,001,9308191,,,Y,U-1876,,,
203697,001,9226892,,,,U-1731,,,
208054,001,9387266,,,,U-1879,,,
208032,001,8580282,,,Y,U-1876,,,
203496,001,9393203,,,Y,U-1877,,,
200603,002,9555027,,,Y,U-543,,,
200603,003,9555027,,,Y,U-543,,,
200603,005,9555027,,,Y,U-543,,,
202057,002,8617593,,,,U-1287,,,
206038,002,9670163,,,Y,U-1911,,,
207958,001,9669009,,,,U-2022,,,
207958,002,9669009,,,,U-2022,,,
207958,002,9669009,,,,U-2021,,,
207958,003,9669009,,,,U-1850,,,
202806,001,8952018,,,,U-2027,,,
022410,002,9687454,,,Y,U-1464,,,
207958,004,9669009,,,,U-1850,,,
207958,004,9669009,,,,U-2021,,,
208610,001,8969569,,,Y,U-2028,,,
208610,001,9539250,,Y,Y,U-2028,,,
208325,001,9701712,,Y,Y,U-2014,,,
208780,003,7635707,,,,U-2072,,,
202276,001,6656935,,Y,Y,U-155,,,
202880,001,9339499,,,,U-1810,,,
202880,003,9339499,,,,U-1810,,,
202880,006,9339499,,,,U-1810,,,
208051,001,8790708,,,Y,U-2043,,,
203284,001,9326966,,,,U-1816,,,
202020,002,9504699,,,,U-1362,,,
208603,002,9549899,,,Y,U-1556,,,
208194,001,9572887,,,,U-1972,,,
208194,001,9572887,,,,U-1971,,,
202880,001,9486451,,,,U-55,,,
202880,005,9486451,,,,U-55,,,
203168,001,9517220,,,,U-1933,,,
208051,001,9211291,,,,U-2043,,,
208051,001,9630946,,,,U-2043,,,
204275,001,7439393,,Y,Y,U-1691,,,
204275,001,7439393,,Y,Y,U-2100,,,
204275,002,7439393,,Y,Y,U-2100,,,
208194,001,9572796,,,Y,U-1972,,,
208026,001,9555001,,,Y,U-1968,,,
203469,002,9493470,,Y,Y,U-1700,,,
208194,001,9572797,,,,U-1972,,,
205029,001,9283197,,,Y,U-1828,,,
208194,001,9579384,,,,U-1971,,,
206073,002,8551957,,,Y,U-1651,,,
208090,002,8758813,,,,U-1556,,,
208090,003,8758813,,,,U-1556,,,
208090,005,8758813,,,,U-1556,,,
208194,001,9579384,,,,U-1972,,,
206439,001,8580858,,,,U-1641,,,
206439,004,8362085,,,,U-1641,,,
202880,001,9452163,,,,U-55,,,
202880,002,9452163,,,,U-55,,,
202880,003,9452163,,,,U-55,,,
202880,004,9452163,,,,U-55,,,
202880,006,9452163,,,,U-55,,,
022264,001,9439906,,,,U-1901,,,
209115,001,8071579,,,,U-2273,,,
022264,003,9439906,,,,U-1901,,,
208079,001,9433630,,,Y,U-1858,,,
208073,001,9447077,,,,U-1900,,,
203312,002,9463246,,,Y,U-219,,,
203312,004,9463246,,,Y,U-219,,,
200603,001,9259423,,,,U-1822,,,
022036,001,9572814,,,,U-620,,,
022036,002,9572814,,,,U-620,,,
200603,004,9259423,,,,U-1822,,,
200603,005,9259423,,,,U-1822,,,
206307,001,9504691,,,Y,U-1679,,,
202880,002,9610286,,,,U-1810,,,
202880,004,9610286,,,,U-1810,,,
202880,005,9610286,,,,U-1810,,,
209115,002,9861638,,,,U-2273,,,
203469,003,9493470,,Y,Y,U-1700,,,
204384,001,7498343,,Y,Y,U-1321,,,
208401,001,9616096,,,,U-185,,,
209115,002,8859562,,,,U-2012,,,
206619,001,8685984,,,,U-1840,,,
206619,001,8492386,,,,U-1840,,,
204824,006,8579865,,,Y,U-1442,,,
202880,002,9333201,,,,U-1810,,,
207947,005,9173881,,,,U-1798,,,
207947,007,9173881,,,,U-1798,,,
207947,008,7205302,,Y,Y,U-1797,,,
206030,001,9629797,,,,U-2005,,,
202811,003,7304036,,Y,Y,U-1516,,,
022334,001,8410131,,,,U-1368,,,
022334,003,8410131,,,,U-1368,,,
022334,004,8410131,,,,U-1368,,,
022063,003,9173857,,,,U-2025,,,
207930,001,6878721,,Y,Y,U-1773,,,
205637,002,9655843,,,Y,U-2017,,,
207932,002,9655843,,,Y,U-1556,,,
202788,002,9289387,,,Y,U-55,,,
202788,003,9289387,,,Y,U-55,,,
202788,004,9289387,,,Y,U-55,,,
202788,005,9642797,,,Y,U-55,,,
202788,007,9642797,,,Y,U-55,,,
207932,005,9655843,,,Y,U-1556,,,
203312,001,8557283,,,Y,U-219,,,
022192,002,8652776,,,,U-1685,,,
205552,001,8999999,,,,U-1683,,,
022192,001,8652776,,,,U-1685,,,
022192,005,8652776,,,,U-1685,,,
022192,006,8652776,,,,U-1685,,,
022348,002,9012508,,,,U-981,,,
050813,001,8778924,,Y,Y,U-897,,,
022291,002,8062665,,,Y,U-1714,,,
203312,004,8557283,,,Y,U-1645,,,
206940,002,8691860,,Y,,U-1709,,,
206940,001,8691860,,Y,,U-1709,,,
205677,001,9060995,,,,U-1710,,,
205858,002,8865730,,Y,Y,U-1615,,,
205858,001,RE44599,,,,U-1615,,,
022291,002,8052993,,,Y,U-1714,,,
204242,005,8658198,,,Y,U-1494,,,
205060,001,9050308,,,,U-1511,,,
206619,001,9044480,,,,U-1638,,,
205422,001,8618109,,,,U-543,,,
205422,002,8349840,,,Y,U-1529,,,
211349,001,9487491,,,,U-2456,,,
022291,001,8052993,,,Y,U-930,,,
022291,002,8052994,,,Y,U-1306,,,
022291,002,8052994,,,Y,U-2451,,,
022291,002,7547719,,Y,Y,U-1306,,,
022291,002,7547719,,Y,Y,U-930,,,
022291,003,8062665,,,Y,U-2451,,,
022291,003,8062665,,,Y,U-930,,,
022291,003,7547719,,Y,Y,U-930,,,
022291,004,8071129,,,Y,U-1306,,,
208624,001,10201584,,,,U-1889,,,
209862,001,10220158,,,Y,U-2500,,,
202810,001,10220042,,,,U-2501,,,
022291,004,7547719,,Y,Y,U-2451,,,
021880,006,8741929,,,,U-1983,,,
210884,001,9974770,,,Y,U-1719,,,
210565,001,9532955,,,,U-2491,,,
210565,001,10058511,,,Y,U-2492,,,
208564,001,10258630,,,,U-2317,,,
211580,001,8185176,,,,U-2462,,,
211580,001,9421280,,,,U-2467,,,
211710,001,10045991,,,,U-2473,,,
211710,001,9782414,,,,U-2471,,,
211710,001,9447104,,,,U-2470,,,
208065,001,10183020,,,Y,U-1777,,,
210861,001,8865698,,,,U-2469,,,
210861,001,10005783,,,,U-2472,,,
210861,001,9782414,,,,U-2475,,,
210861,002,10005783,,,,U-2472,,,
210861,002,10047097,,,,U-2474,,,
210861,002,9676783,,,,U-2469,,,
202810,001,7910131,,,,U-2041,,,
202810,003,9119791,,,,U-2041,,,
208254,001,10174017,,Y,Y,U-1524,,,
208259,001,9096569,,Y,Y,U-1524,,,
209128,001,10245228,,,Y,U-1351,,,
206321,001,9968659,,,,U-2438,,,
208799,004,9066957,,,Y,U-645,,,
210589,001,9629821,,,Y,U-2367,,,
202331,002,9387249,,,,U-3,,,
022165,001,7759394,,Y,Y,U-436,,,
022309,001,8466137,,,,U-1103,,,
022328,002,7682628,,,,U-1194,,,
202834,004,6949571,,Y,Y,U-2429,,,
022036,002,7915307,,,,U-620,,,
022560,001,7645459,,,Y,U-662,,,
050808,006,8268804,,,,U-1078,,,
201922,003,8252776,,,,U-124,,,
202057,001,8445003,,,,U-1287,,,
022114,001,8540665,,,,U-1438,,,
022249,004,8344006,,,Y,U-1402,,,
022581,001,8591938,,,Y,U-1469,,,
204485,002,9937223,,,,U-1857,,,
205435,001,8420676,,Y,Y,U-282,,,
205776,003,8664231,,,,U-1442,,,
204242,004,8658198,,,Y,U-1494,,,
207793,001,8703181,,,,U-1434,,,
022192,005,9074255,,,,U-1674,,,
022192,002,9157121,,,,U-1674,,,
021997,002,9597281,,,,U-674,,,
207533,001,8796276,,,,U-543,,,
022321,005,8623418,,,,U-1640,,,
022563,001,8629128,,,Y,U-1767,,,
203469,001,9029533,,,,U-836,,,
204223,003,9192608,,,,U-55,,,
202811,003,8933030,,,Y,U-1516,,,
207932,004,9655843,,,Y,U-1556,,,
208026,002,8673927,,,,U-1503,,,
206038,002,8741933,,,,U-1909,,,
204824,008,9421333,,,Y,U-1442,,,
201635,001,8992989,,,Y,U-1992,,,
201635,002,8663683,,,Y,U-1992,,,
206038,001,9670163,,,Y,U-1911,,,
209195,001,8735372,,Y,Y,U-2040,,,
208780,001,8592462,,,,U-2059,,,
208780,003,8084475,,,,U-2054,,,
202880,002,9486451,,,,U-55,,,
209115,002,8143241,,,,U-2273,,,
204485,001,9744239,,,,U-1857,,,
203441,001,7847061,,,,U-1320,,,
206627,007,9492390,,,,U-1556,,,
206073,001,8673927,,,,U-1652,,,
020866,001,9352025,,,,U-2112,,,
208073,001,8367701,,,Y,U-1880,,,
209803,002,8080580,,Y,Y,U-2214,,,
209819,001,8921387,,,Y,U-2173,,,
209819,002,8921387,,,Y,U-2174,,,
202293,001,8329648,,,,U-2212,,,
208780,002,8013002,,,,U-2082,,,
202293,002,8361972,,,,U-493,,,
210563,002,8497277,,,,U-2241,,,
210563,004,8497277,,,,U-1946,,,
208716,004,7855211,,Y,Y,U-2135,,,
210563,004,10004746,,,,U-2242,,,
205422,006,9839637,,,Y,U-1529,,,
204026,004,8198262,,,,U-2254,,,
209311,003,8916588,,,,U-2357,,,
208692,003,10039757,,,,U-1480,,,
210563,001,8563563,,,,U-2242,,,
208658,004,9949998,,,,U-2290,,,
207202,001,8847766,,,Y,U-2167,,,
202806,002,8703781,,Y,Y,U-2032,,,
207202,004,8945005,,,Y,U-2167,,,
208010,001,9925147,,,Y,U-2255,,,
205580,001,9572797,,,,U-1972,,,
208686,001,10154987,,,,U-71,,,
210365,001,10111840,,,,U-2442,,,
207027,001,7547719,,Y,Y,U-2452,,,
204114,002,8703781,,Y,Y,U-2037,,,
208558,001,8859562,,,,U-2482,,,
211192,001,9850277,,Y,Y,U-2533,,,
204370,004,7737142,,Y,Y,U-1750,,,
210132,001,9114145,,,,U-2439,,,
203505,001,6245819,,,,U-905,,,
202880,001,10092559,,,,U-55,,,
204353,001,7943582,,Y,Y,U-2441,,,
205879,002,7943582,,Y,Y,U-2441,,,
208065,002,10183020,,,Y,U-2289,,,
208259,001,8450344,,Y,Y,U-1524,,,
211230,001,10351517,,,,U-2548,,,
211230,002,10351517,,,,U-2548,,,
209210,001,8501698,,,,U-2588,,,
209210,001,6515117,,Y,Y,U-2588,,,
209210,001,8361972,,,,U-2588,,,
209210,001,7456254,,,Y,U-2588,,,
209210,001,7456254,,,Y,U-2590,,,
209210,001,7456254,,,Y,U-2589,,,
209210,001,7612176,,,Y,U-2590,,,
209210,001,7612176,,,Y,U-2589,,,
209210,001,8329648,,,,U-2590,,,
209210,001,8329648,,,,U-2593,,,
209210,001,8329648,,,,U-2594,,,
209210,001,8329648,,,,U-2596,,,
209210,001,8329648,,,,U-2595,,,
209210,001,8329648,,,,U-2588,,,
209210,001,8329648,,,,U-2589,,,
209210,001,8906851,,,,U-2590,,,
209210,001,8906851,,,,U-2593,,,
209210,001,8906851,,,,U-2597,,,
209210,001,8906851,,,,U-2589,,,
209210,001,8431685,,,Y,U-2589,,,
209210,001,8431685,,,Y,U-2597,,,
209210,001,8431685,,,Y,U-2590,,,
209210,001,8461105,,,Y,U-2589,,,
209210,001,8461105,,,Y,U-2597,,,
209210,001,8461105,,,Y,U-2590,,,
209210,001,9884092,,,,U-2593,,,
209210,001,9884092,,,,U-2589,,,
209210,001,9884092,,,,U-2594,,,
209210,001,9884092,,,,U-2596,,,
209210,001,9884092,,,,U-2597,,,
209210,001,9884092,,,,U-2595,,,
209210,001,9884092,,,,U-2590,,,
209210,001,8895033,,,Y,U-2597,,,
209210,001,8895033,,,Y,U-2590,,,
209210,001,8895033,,,Y,U-2601,,,
209210,001,8895033,,,Y,U-2589,,,
209210,001,8895033,,,Y,U-2602,,,
212320,001,10179120,,,,U-2603,,,
212320,001,9802973,,Y,Y,U-2603,,,
212320,001,9248148,,,,U-2603,,,
209311,001,8916588,,,,U-2357,,,
209311,002,8916588,,,,U-2357,,,
209311,002,9603809,,,,U-2357,,,
209311,003,9034902,,,,U-2357,,,
209311,004,9028868,,,,U-2357,,,
209311,004,9034902,,,,U-2357,,,
209311,005,9603809,,,,U-2357,,,
209311,005,9034902,,,,U-2357,,,
020866,001,9993474,,,,U-2384,,,
020866,001,9993474,,,,U-2390,,,
020866,001,9993474,,,,U-2388,,,
020866,001,9993474,,,,U-2386,,,
020866,001,9993474,,,,U-2392,,,
207233,001,9808468,,,,U-2160,,,
202833,001,9789078,,,,U-2138,,,
207233,002,9808468,,,,U-2160,,,
018705,002,7872049,,,Y,U-2223,,,
205598,001,8192719,,,,U-2220,,,
022527,002,9592208,,,Y,U-2315,,,
203415,001,8183274,,,,U-1588,,,
205552,001,8563563,,,,U-2219,,,
209296,001,9808465,,,,U-2161,,,
200603,002,9827242,,,,U-2199,,,
202429,001,8470818,,,,U-1418,,,
200603,003,9827242,,,,U-2201,,,
200603,004,9827242,,,,U-2201,,,
200603,005,9827242,,,,U-2201,,,
210192,001,7125879,,Y,Y,U-257,,,
203567,001,9877955,,,,U-1969,,,
209963,001,9867815,,,,U-2227,,,
203858,003,9861622,,,,U-1316,,,
203858,005,9861622,,,,U-1316,,,
203312,001,9901640,,,Y,U-219,,,
208065,002,9732058,,Y,Y,U-2289,,,
208090,003,9968598,,,Y,U-1556,,,
208065,001,9732058,,Y,Y,U-2289,,,
210563,002,8563563,,,,U-2242,,,
210563,003,8563563,,,,U-1946,,,
210563,003,8563563,,,,U-1491,,,
204708,001,9861631,,,,U-1428,,,
204708,001,9861632,,,,U-1428,,,
208780,003,8420674,,,,U-2079,,,
210951,001,8802689,,,,U-2237,,,
210951,001,9884054,,,,U-2237,,,
022068,001,9061029,,Y,,U-1374,,,
022068,001,8415363,,Y,Y,U-1407,,,
022068,002,9061029,,Y,,U-1374,,,
204114,002,8835443,,,,U-1582,,,
204114,002,8835443,,,,U-1581,,,
204308,001,9968553,,,,U-1723,,,
204114,002,8835443,,,,U-2020,,,
207202,006,8847766,,,Y,U-2167,,,
207202,006,9444503,,,Y,U-2169,,,
207202,006,9268909,,,Y,U-2168,,,
208686,001,9808442,,,,U-1892,,,
208686,001,9808442,,,,U-3,,,
210563,004,8563563,,,,U-2241,,,
208065,001,8946235,,Y,Y,U-2289,,,
208552,001,9974773,,,,U-2306,,,
208010,001,9925147,,,Y,U-2256,,,
208010,001,8426391,,,,U-1872,,,
208065,002,8946235,,Y,Y,U-2289,,,
204447,003,9125910,,,,U-2309,,,
209483,001,9956231,,,Y,U-1408,,,
209483,001,9956231,,,Y,U-193,,,
209483,001,9956231,,,Y,U-742,,,
209483,001,9956231,,,Y,U-1858,,,
208090,005,10004729,,,Y,U-1556,,,
205029,001,10004700,,,Y,U-2325,,,
209381,001,9592252,,,Y,U-2310,,,
021920,001,10028925,,,Y,U-1731,,,
021920,001,10022344,,,Y,U-1731,,,
210563,004,8563563,,,,U-1946,,,
203858,001,10016404,,,,U-1316,,,
205580,001,9572797,,,,U-1971,,,
205437,001,10092541,,,,U-2403,,,
206038,001,10076513,,,Y,U-2411,,,
205437,003,10092541,,,,U-2403,,,
210793,001,7659285,,,,U-1844,,,
211155,001,9840505,,,,U-2412,,,
211155,002,9216982,,,,U-2412,,,
203858,004,10016404,,,,U-1316,,,
203858,006,10016404,,,,U-1316,,,
211155,002,9840505,,,,U-2413,,,
210563,001,10016435,,,,U-1650,,,
210563,003,10016435,,,,U-1650,,,
206089,001,8241664,,,Y,U-2506,,,
206089,002,8492369,,,Y,U-2506,,,
212038,005,10292939,,,Y,U-2357,,,
206089,003,8241664,,,Y,U-2506,,,
209884,001,8492441,,,,U-2511,,,
208551,001,7816404,,,,U-1656,,,
209115,002,10130636,,,,U-2273,,,
208658,003,10258637,,,,U-2290,,,
206111,001,10258637,,,,U-2290,,,
206111,003,10258637,,,,U-2290,,,
209115,003,10130636,,,,U-2101,,,
207027,001,7547719,,Y,Y,U-1306,,,
209964,001,7361650,,Y,Y,U-1694,,,
209964,001,7361649,,Y,Y,U-1694,,,
207027,002,7547719,,Y,Y,U-1575,,,
204629,002,10258637,,,,U-2290,,,
208623,001,10251873,,,,U-2371,,,
207946,001,10143693,,,,U-2457,,,
207946,003,10143693,,,,U-2458,,,
202292,001,9585868,,,,U-1319,,,
204114,001,8703781,,Y,Y,U-1712,,,
204114,001,8703781,,Y,Y,U-2020,,,
204114,002,8703781,,Y,Y,U-1712,,,
204114,002,8703781,,Y,Y,U-2305,,,
204114,002,8703781,,Y,Y,U-2020,,,
204114,003,8703781,,Y,Y,U-2305,,,
204114,003,8703781,,Y,Y,U-1712,,,
209091,001,8361972,,,,U-1976,,,
209091,001,8361972,,,,U-493,,,
211192,001,9968595,,,Y,U-2534,,,
211192,001,9968595,,,Y,U-2533,,,
210308,001,10292990,,,,U-2535,,,
207925,001,9670163,,,Y,U-2530,,,
211321,001,9289432,,,Y,U-2526,,,
211321,001,8217033,,,Y,U-2526,,,
210861,001,10285993,,,,U-2470,,,
022433,001,10300065,,,,U-2541,,,
200063,001,10307376,,,,U-1585,,,
207925,002,10272046,,,Y,U-2531,,,
207925,002,9670163,,,Y,U-2530,,,
207925,002,8354427,,,,U-1905,,,
207925,002,8629162,,,,U-2529,,,
207925,002,8324242,,,,U-1906,,,
207925,003,8324242,,,,U-1906,,,
207925,003,9670163,,,Y,U-1311,,,
207925,003,8354427,,,,U-1905,,,
210326,001,9833459,,,Y,U-2540,,,
022433,001,10300065,,,,U-2542,,,
209311,005,10292937,,,,U-2357,,,
204370,001,7737142,,Y,Y,U-2543,,,
204370,001,7737142,,Y,Y,U-1750,,,
204370,001,RE47350,,,,U-2543,,,
204370,002,7737142,,Y,Y,U-1750,,,
204370,003,7737142,,Y,Y,U-2543,,,
204370,003,7737142,,Y,Y,U-2544,,,
204370,004,7737142,,Y,Y,U-2544,,,
203505,001,6245819,,,,U-1370,,,
021880,002,8741929,,,,U-1983,,,
022291,001,8828430,,,Y,U-1306,,,
022291,001,7547719,,Y,Y,U-1575,,,
022291,002,8828430,,,Y,U-2451,,,
022291,003,8828430,,,Y,U-1306,,,
208623,001,10383864,,,,U-2371,,,
212480,001,8334270,,Y,Y,U-1470,,,
212480,001,8580765,,Y,Y,U-1470,,,
212480,001,7964580,,Y,Y,U-1470,,,
212480,002,7964580,,Y,Y,U-1470,,,
212480,002,8580765,,Y,Y,U-1470,,,
212480,002,8334270,,Y,Y,U-1470,,,
212480,001,8618076,,Y,Y,U-1470,,,
212480,001,9284342,,Y,Y,U-1470,,,
212480,001,9085573,,Y,Y,U-1470,,,
212480,001,8633309,,Y,Y,U-1470,,,
212480,001,8889159,,,Y,U-1470,,,
212480,002,8633309,,Y,Y,U-1470,,,
212480,002,9284342,,Y,Y,U-1470,,,
212480,002,8618076,,Y,Y,U-1470,,,
212480,002,8889159,,,Y,U-1470,,,
212480,002,9085573,,Y,Y,U-1470,,,
212477,001,8580765,,Y,Y,U-1470,,,
212477,001,8273341,,,,U-1470,,,
212477,001,7964580,,Y,Y,U-1470,,,
212477,001,8334270,,Y,Y,U-1470,,,
212477,002,8580765,,Y,Y,U-1470,,,
212477,002,8273341,,,,U-1470,,,
212477,002,7964580,,Y,Y,U-1470,,,
212477,002,8334270,,Y,Y,U-1470,,,
212477,001,8822430,,Y,Y,U-1470,,,
212477,001,8735372,,,,U-1470,,,
212477,001,8841278,,,Y,U-1470,,,
212477,001,8618076,,Y,Y,U-1470,,,
212477,001,8633309,,Y,Y,U-1470,,,
212477,002,8633309,,Y,Y,U-1470,,,
212477,002,8618076,,Y,Y,U-1470,,,
212477,002,8841278,,,Y,U-1470,,,
212477,002,8822430,,Y,Y,U-1470,,,
212477,002,8735372,,,,U-1470,,,
212477,001,9284342,,Y,Y,U-1470,,,
212477,001,9085573,,Y,Y,U-1470,,,
212477,001,9393256,,,,U-1470,,,
212477,001,8889159,,,Y,U-1470,,,
212477,001,9511056,,,,U-1470,,,
212477,002,8889159,,,Y,U-1470,,,
212477,002,9393256,,,,U-1470,,,
212477,002,9085573,,Y,Y,U-1470,,,
212477,002,9284342,,Y,Y,U-1470,,,
212477,002,9511056,,,,U-1470,,,
205834,002,7964580,,Y,Y,U-1470,,,
205834,002,8334270,,Y,Y,U-1470,,,
205834,002,8273341,,,,U-1470,,,
205834,002,8580765,,Y,Y,U-1470,,,
205834,002,8618076,,Y,Y,U-1470,,,
205834,002,8633309,,Y,Y,U-1470,,,
205834,002,8841278,,,Y,U-1470,,,
205834,002,8822430,,Y,Y,U-1470,,,
205834,002,8735372,,,,U-1470,,,
205834,002,8889159,,,Y,U-1470,,,
205834,002,10039779,,Y,Y,U-1470,,,
205834,002,9511056,,,,U-1470,,,
205834,002,9085573,,Y,Y,U-1470,,,
205834,002,9284342,,Y,Y,U-1470,,,
205834,002,9393256,,,,U-1470,,,
210806,001,8486975,,Y,Y,U-2630,,,
202880,001,10456393,,,,U-1810,,,
202880,002,10456393,,,,U-1810,,,
202880,003,10456393,,,,U-1810,,,
202880,004,10456393,,,,U-1810,,,
202880,005,10456393,,,,U-1810,,,
202880,006,10456393,,,,U-1810,,,
205677,001,10449176,,,,U-2149,,,
211855,001,9090558,,,,U-1384,,,
211855,001,10080733,,Y,Y,U-1384,,,
208447,001,8071579,,,,U-2655,,,
208447,001,8859562,,,,U-2655,,,
208447,001,8143241,,,,U-2655,,,
209355,001,10478502,,,Y,U-2625,,,
209354,001,10478502,,,Y,U-2625,,,
205437,001,10092541,,,,U-2659,,,
205437,002,10092541,,,,U-2659,,,
210951,001,8802689,,,,U-2624,,,
210951,001,8445507,,Y,Y,U-2624,,,
