ApplNo,ProductNo,TradeName,ActiveIngredient,Strength,DosageForm,Route,MarketingStatus,TECode,ReferenceListedDrugFlag,ReferenceStandardFlag,ApplicantName,ApplType,ApplStatus,FirstApprovalDate
202431,002,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,DISCN,,N,N,AUROBINDO PHARMA USA INC,A,Discontinued,2012-05-31
090288,001,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 1MG BASE,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2010-07-07
090288,002,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2010-07-07
200502,001,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 1MG BASE,TABLET,ORAL,RX,AB,N,N,HERITAGE PHARMACEUTICALS INC DBA AVET PHARMACEUTICALS INC,A,Active,2011-02-28
200502,002,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,Y,HERITAGE PHARMACEUTICALS INC DBA AVET PHARMACEUTICALS INC,A,Active,2011-02-28
090381,001,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 1MG BASE,TABLET,ORAL,RX,AB,N,N,HIKMA PHARMACEUTICALS USA INC,A,Active,2010-07-07
090381,002,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,HIKMA PHARMACEUTICALS USA INC,A,Active,2010-07-07
091441,001,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 1MG BASE,TABLET,ORAL,RX,AB,N,N,ORBION PHARMACEUTICALS PRIVATE LTD,A,Active,2012-04-30
091441,002,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,ORBION PHARMACEUTICALS PRIVATE LTD,A,Active,2012-04-30
091326,001,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 1MG BASE,TABLET,ORAL,RX,AB,N,N,PADAGIS US LLC,A,Active,2010-07-08
091326,002,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,PADAGIS US LLC,A,Active,2010-07-08
091552,001,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,DISCN,,N,N,SUN PHARMACEUTICAL INDUSTRIES LTD,A,Discontinued,2011-02-14
011909,002,NARDIL,PHENELZINE SULFATE,EQ 15MG BASE,TABLET,ORAL,RX,AB,Y,Y,PARKE DAVIS DIV WARNER LAMBERT CO,N,Active,1982-01-01
022252,001,NATAZIA,DIENOGEST; ESTRADIOL VALERATE,"N/A,2MG,3MG,N/A,N/A;3MG,2MG,2MG,1MG,N/A",TABLET,ORAL,RX,,Y,Y,BAYER HEALTHCARE PHARMACEUTICALS INC,N,Active,2010-05-06
205055,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,DISCN,,N,N,ALVOGEN INC,A,Discontinued,2015-12-11
205055,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,DISCN,,N,N,ALVOGEN INC,A,Discontinued,2015-12-11
206432,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,RX,AB,N,N,CADILA PHARMACEUTICALS LTD,A,Active,2019-04-19
206432,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,RX,AB,N,N,CADILA PHARMACEUTICALS LTD,A,Active,2019-04-19
077461,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,RX,AB,N,N,DR REDDYS LABORATORIES LTD,A,Active,2009-09-09
077461,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,RX,AB,N,N,DR REDDYS LABORATORIES LTD,A,Active,2009-09-09
205544,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,RX,AB,N,N,RISING PHARMA HOLDINGS INC,A,Active,2018-06-18
205544,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,RX,AB,N,N,RISING PHARMA HOLDINGS INC,A,Active,2018-06-18
077463,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,RX,AB,N,N,STRIDES PHARMA GLOBAL PTE LTD,A,Active,2009-09-09
077463,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,RX,AB,N,N,STRIDES PHARMA GLOBAL PTE LTD,A,Active,2009-09-09
077467,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,DISCN,,N,N,TEVA PHARMACEUTICALS USA,A,Discontinued,2009-09-09
077467,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,DISCN,,N,N,TEVA PHARMACEUTICALS USA,A,Discontinued,2009-09-09
077462,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,RX,AB,N,N,WATSON LABORATORIES INC,A,Active,2011-03-30
077462,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,RX,AB,N,N,WATSON LABORATORIES INC,A,Active,2011-03-30
205248,001,NATEGLINIDE,NATEGLINIDE,60MG,TABLET,ORAL,RX,AB,N,N,ZYDUS PHARMACEUTICALS USA INC,A,Active,2016-07-06
205248,002,NATEGLINIDE,NATEGLINIDE,120MG,TABLET,ORAL,RX,AB,N,Y,ZYDUS PHARMACEUTICALS USA INC,A,Active,2016-07-06
012164,003,NATURETIN-10,BENDROFLUMETHIAZIDE,10MG,TABLET,ORAL,DISCN,,N,N,APOTHECON INC DIV BRISTOL MYERS SQUIBB,N,Discontinued,1982-01-01
012164,001,NATURETIN-2.5,BENDROFLUMETHIAZIDE,2.5MG,TABLET,ORAL,DISCN,,N,N,APOTHECON INC DIV BRISTOL MYERS SQUIBB,N,Discontinued,1982-01-01
012164,002,NATURETIN-5,BENDROFLUMETHIAZIDE,5MG,TABLET,ORAL,DISCN,,N,N,APOTHECON INC DIV BRISTOL MYERS SQUIBB,N,Discontinued,1982-01-01
203741,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,DISCN,,N,N,ALKEM LABORATORIES LTD,A,Discontinued,2015-06-24
203741,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,DISCN,,N,N,ALKEM LABORATORIES LTD,A,Discontinued,2015-06-24
203741,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,DISCN,,N,N,ALKEM LABORATORIES LTD,A,Discontinued,2015-06-24
203741,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,DISCN,,N,N,ALKEM LABORATORIES LTD,A,Discontinued,2015-06-24
203659,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,ANI PHARMACEUTICALS INC,A,Active,2015-04-16
203659,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,ANI PHARMACEUTICALS INC,A,Active,2015-04-16
203659,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,ANI PHARMACEUTICALS INC,A,Active,2015-04-16
203659,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,ANI PHARMACEUTICALS INC,A,Active,2015-04-16
209741,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,DISCN,,N,N,APOTEX INC,A,Discontinued,2024-02-27
209741,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,DISCN,,N,N,APOTEX INC,A,Discontinued,2024-02-27
211053,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,AUROBINDO PHARMA LTD,A,Active,2021-12-17
211053,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,AUROBINDO PHARMA LTD,A,Active,2021-12-17
211053,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,AUROBINDO PHARMA LTD,A,Active,2021-12-17
211053,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,AUROBINDO PHARMA LTD,A,Active,2021-12-17
216568,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,BEXIMCO PHARMACEUTICALS USA INC,A,Active,2023-03-30
216568,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,BEXIMCO PHARMACEUTICALS USA INC,A,Active,2023-03-30
216568,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,BEXIMCO PHARMACEUTICALS USA INC,A,Active,2023-03-30
216568,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE ,TABLET,ORAL,RX,AB,N,N,BEXIMCO PHARMACEUTICALS USA INC,A,Active,2023-03-30
208717,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,CADILA PHARMACEUTICALS LTD,A,Active,2021-12-17
208717,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,CADILA PHARMACEUTICALS LTD,A,Active,2021-12-17
208717,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,CADILA PHARMACEUTICALS LTD,A,Active,2021-12-17
208717,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,CADILA PHARMACEUTICALS LTD,A,Active,2021-12-17
213349,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2022-03-31
213349,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2022-03-31
213349,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2022-03-31
213349,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2022-03-31
203821,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,GLENMARK PHARMACEUTICALS LTD,A,Active,2017-05-25
203821,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,GLENMARK PHARMACEUTICALS LTD,A,Active,2017-05-25
203821,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,GLENMARK PHARMACEUTICALS LTD,A,Active,2017-05-25
203821,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,GLENMARK PHARMACEUTICALS LTD,A,Active,2017-05-25
203825,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,HETERO LABS LTD UNIT III,A,Active,2020-11-03
203825,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,HETERO LABS LTD UNIT III,A,Active,2020-11-03
203825,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,HETERO LABS LTD UNIT III,A,Active,2020-11-03
203825,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,HETERO LABS LTD UNIT III,A,Active,2020-11-03
203828,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,INDCHEMIE HEALTH SPECIALTIES PVT LTD,A,Active,2015-07-29
203828,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,INDCHEMIE HEALTH SPECIALTIES PVT LTD,A,Active,2015-07-29
203828,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,INDCHEMIE HEALTH SPECIALTIES PVT LTD,A,Active,2015-07-29
203828,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,INDCHEMIE HEALTH SPECIALTIES PVT LTD,A,Active,2015-07-29
212661,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,MACLEODS PHARMACEUTICALS LTD,A,Active,2025-01-28
212661,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,MACLEODS PHARMACEUTICALS LTD,A,Active,2025-01-28
212661,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,MACLEODS PHARMACEUTICALS LTD,A,Active,2025-01-28
212661,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,MACLEODS PHARMACEUTICALS LTD,A,Active,2025-01-28
216172,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,MANKIND PHARMA LTD,A,Active,2022-11-14
216172,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,MANKIND PHARMA LTD,A,Active,2022-11-14
216172,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,MANKIND PHARMA LTD,A,Active,2022-11-14
216172,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,MANKIND PHARMA LTD,A,Active,2022-11-14
217397,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,MSN LABORATORIES PRIVATE LTD,A,Active,2024-10-01
217397,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,MSN LABORATORIES PRIVATE LTD,A,Active,2024-10-01
217397,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,MSN LABORATORIES PRIVATE LTD,A,Active,2024-10-01
217397,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,MSN LABORATORIES PRIVATE LTD,A,Active,2024-10-01
212682,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,PRINSTON PHARMACEUTICAL INC,A,Active,2022-04-07
212682,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,PRINSTON PHARMACEUTICAL INC,A,Active,2022-04-07
212682,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,PRINSTON PHARMACEUTICAL INC,A,Active,2022-04-07
212682,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,PRINSTON PHARMACEUTICAL INC,A,Active,2022-04-07
212917,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,REYOUNG CORPORATION,A,Active,2021-12-17
212917,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,REYOUNG CORPORATION,A,Active,2021-12-17
212917,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,REYOUNG CORPORATION,A,Active,2021-12-17
212917,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,REYOUNG CORPORATION,A,Active,2021-12-17
203966,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,TORRENT PHARMACEUTICALS LTD,A,Active,2018-03-02
203966,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,TORRENT PHARMACEUTICALS LTD,A,Active,2018-03-02
203966,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,TORRENT PHARMACEUTICALS LTD,A,Active,2018-03-02
203966,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,TORRENT PHARMACEUTICALS LTD,A,Active,2018-03-02
213830,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,RX,AB,N,N,UNICHEM LABORATORIES LTD,A,Active,2022-03-15
213830,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,RX,AB,N,N,UNICHEM LABORATORIES LTD,A,Active,2022-03-15
213830,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,RX,AB,N,N,UNICHEM LABORATORIES LTD,A,Active,2022-03-15
213830,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,RX,AB,N,N,UNICHEM LABORATORIES LTD,A,Active,2022-03-15
203683,001,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 2.5MG BASE,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,2015-11-27
203683,002,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 5MG BASE,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,2015-11-27
203683,003,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 10MG BASE,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,2015-11-27
203683,004,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,EQ 20MG BASE,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,2015-11-27
076072,001,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,ANI PHARMACEUTICALS INC,A,Discontinued,2003-09-16
076072,002,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,100MG,TABLET,ORAL,DISCN,,N,N,ANI PHARMACEUTICALS INC,A,Discontinued,2003-09-16
076072,003,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,150MG,TABLET,ORAL,DISCN,,N,N,ANI PHARMACEUTICALS INC,A,Discontinued,2003-09-16
076072,004,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,200MG,TABLET,ORAL,DISCN,,N,N,ANI PHARMACEUTICALS INC,A,Discontinued,2003-09-16
076072,005,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,250MG,TABLET,ORAL,DISCN,,N,N,ANI PHARMACEUTICALS INC,A,Discontinued,2003-09-16
076129,002,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,100MG,TABLET,ORAL,DISCN,,N,N,AUROBINDO PHARMA USA INC,A,Discontinued,2003-09-16
076129,003,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,150MG,TABLET,ORAL,DISCN,,N,N,AUROBINDO PHARMA USA INC,A,Discontinued,2003-09-16
076129,004,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,200MG,TABLET,ORAL,DISCN,,N,N,AUROBINDO PHARMA USA INC,A,Discontinued,2003-09-16
076129,005,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,250MG,TABLET,ORAL,DISCN,,N,N,AUROBINDO PHARMA USA INC,A,Discontinued,2003-09-16
076302,001,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2003-09-16
076302,002,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,100MG,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2003-09-16
076302,003,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,150MG,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2003-09-16
076302,004,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,200MG,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2003-09-16
076302,005,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,250MG,TABLET,ORAL,DISCN,,N,N,CHARTWELL RX SCIENCES LLC,A,Discontinued,2003-09-16
076309,001,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,DR REDDYS LABORATORIES INC,A,Discontinued,2003-09-16
076309,002,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,100MG,TABLET,ORAL,DISCN,,N,N,DR REDDYS LABORATORIES INC,A,Discontinued,2003-09-16
076309,003,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,150MG,TABLET,ORAL,DISCN,,N,N,DR REDDYS LABORATORIES INC,A,Discontinued,2003-09-16
076309,004,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,200MG,TABLET,ORAL,DISCN,,N,N,DR REDDYS LABORATORIES INC,A,Discontinued,2003-09-16
076309,005,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,250MG,TABLET,ORAL,DISCN,,N,N,DR REDDYS LABORATORIES INC,A,Discontinued,2003-09-16
075763,001,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,A,Discontinued,2003-09-16
075763,002,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,100MG,TABLET,ORAL,DISCN,,N,N,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,A,Discontinued,2003-09-16
075763,003,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,150MG,TABLET,ORAL,DISCN,,N,N,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,A,Discontinued,2003-09-16
075763,004,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,200MG,TABLET,ORAL,DISCN,,N,N,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,A,Discontinued,2003-09-16
075763,005,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,250MG,TABLET,ORAL,DISCN,,N,N,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,A,Discontinued,2003-09-16
076196,001,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,ROXANE LABORATORIES INC,A,Discontinued,2003-09-16
076196,002,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,100MG,TABLET,ORAL,DISCN,,N,N,ROXANE LABORATORIES INC,A,Discontinued,2003-09-16
076196,003,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,150MG,TABLET,ORAL,DISCN,,N,N,ROXANE LABORATORIES INC,A,Discontinued,2003-09-16
076196,004,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,200MG,TABLET,ORAL,DISCN,,N,N,ROXANE LABORATORIES INC,A,Discontinued,2003-09-16
076196,005,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,250MG,TABLET,ORAL,DISCN,,N,N,ROXANE LABORATORIES INC,A,Discontinued,2003-09-16
076409,001,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,SUN PHARMACEUTICAL INDUSTRIES LTD,A,Discontinued,2003-09-16
